"","listings1$id","host_response_time","host_neighbourhood","zipcode","host_is_superhost","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","is_location_exact","property_type","room_type","bed_type","calendar_updated","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","reviews_per_month","days_btwn_host_review","days_since_last_review","days_since_1st_review","host_response_rate","host_acceptance_rate","host_listings_count","accommodates","bathrooms","bedrooms","beds","price","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","calculated_host_listings_count","count_host_verf","count_amen","days_host_since","weekly_price","monthly_price","security_deposit","cleaning_fee"
"367",197972,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","a week ago","t","strict","f","f",96,10,10,10,10,10,10,3.86,66,44,1810,1,1,2,3,1,1,1,145,2,13,2,1125,7,21,51,322,230,2,5,13,1876,1050,3400,250,40
"368",10749312,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","2 weeks ago","f","strict","f","f",100,10,10,10,9,9,10,0.89,130,63,124,1,1,1,5,1.5,3,4,199,1,1,7,1125,0,0,10,258,3,1,4,15,254,NA,NA,NA,75
"369",1115394,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","3 days ago","f","moderate","f","f",96,10,10,10,10,9,9,4.73,734,33,1158,1,0.95,2,2,1,1,1,91,2,1,2,60,2,8,34,282,179,2,4,11,1892,NA,NA,NA,NA
"370",5702292,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Jamaica Plain","t","House","Private room","Real Bed","4 days ago","t","strict","f","f",91,9,8,9,9,10,9,1.25,457,40,335,0.73,1,4,2,1,1,1,81,1,17,1,1125,7,15,45,320,13,4,4,13,792,350,1000,200,75
"371",4015972,"within a few hours","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Pull-out Sofa","yesterday","f","strict","f","f",96,10,9,10,10,9,10,3.85,145,27,755,1,0.89,4,2,1,1,1,60,1,13,1,1125,7,29,59,334,94,4,4,17,900,NA,NA,200,10
"372",2295530,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","today","t","strict","f","f",99,10,10,10,10,10,10,4.19,81,25,896,1,1,2,3,1,1,2,99,1,15,2,1125,3,3,29,242,122,2,4,16,977,599,2399,NA,NA
"373",5882411,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Condominium","Private room","Real Bed","today","f","moderate","f","f",96,10,10,10,10,9,10,6.79,269,43,531,1,1,3,1,1,1,1,88,2,1,28,31,0,1,6,123,115,3,4,15,800,414,1449,NA,NA
"374",6914622,"within a few hours","NA","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Entire home/apt","Real Bed","5 weeks ago","f","strict","f","f",100,10,10,10,10,10,10,0.5,25,63,445,0.9,1,1,2,1,1,1,225,2,1,2,1125,0,0,0,1,7,1,4,14,470,1250,2400,4500,125
"375",13697486,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Private room","Real Bed","2 months ago","t","flexible","f","f",70,7,6,10,9,9,7,1.13,332,52,76,1,1,1,2,1,1,1,50,1,1,1,1125,0,0,0,0,2,1,3,11,408,NA,NA,95,30
"376",14254537,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Condominium","Entire home/apt","Real Bed","5 days ago","f","flexible","f","f",100,9,10,10,10,9,10,2,926,31,51,0.75,0.67,1,3,2,1,1,225,2,13,2,29,6,32,62,62,2,1,4,13,977,NA,NA,500,75
"377",13041752,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Townhouse","Private room","Futon","today","f","strict","f","f",96,9,10,10,10,9,10,3.33,8,25,131,1,1,2,1,1,1,1,48,1,1,3,1125,2,2,2,2,12,2,4,10,139,NA,NA,NA,NA
"378",4538423,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","5 days ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.6,0.67,1,2,1,1,1,37,1,1,2,10,0,5,10,106,0,1,4,13,841,NA,NA,NA,30
"379",1885386,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","2 weeks ago","f","moderate","f","f",95,10,10,10,10,10,10,3.93,305,26,931,1,1,5,2,1,1,1,85,2,17,3,30,5,14,37,307,119,3,4,14,1236,550,2100,150,30
"380",115936,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","a week ago","f","strict","f","f",70,7,8,8,8,9,7,0.13,557,92,1658,1,0.56,5,12,1,4,1,525,1,1,3,365,2,22,52,327,7,2,3,6,2215,2400,5300,500,130
"381",8275122,"NA","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Private room","Real Bed","11 months ago","f","flexible","f","f",100,10,10,10,10,10,10,0.43,536,348,369,1,0.94,1,2,1,1,1,100,1,1,1,1125,0,0,0,0,5,1,3,11,905,NA,NA,NA,NA
"382",2798787,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","yesterday","f","moderate","f","f",98,10,10,10,10,9,10,3.34,58,30,867,1,0.86,1,2,1.5,1,1,75,2,27,1,90,0,4,13,276,94,1,4,7,925,NA,NA,100,20
"383",9110588,"NA","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","6 months ago","t","flexible","f","f",80,8,6,9,9,8,8,0.19,8,322,333,1,0.94,1,2,1,1,1,25,1,13,1,10,0,0,0,0,2,1,4,17,341,250,900,NA,NA
"384",2950175,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","4 weeks ago","f","moderate","f","f",98,10,10,10,10,9,10,0.42,830,54,871,1,0.5,1,1,1,1,1,50,1,1,2,31,0,0,0,0,12,1,5,11,1701,NA,1275,100,NA
"385",5293067,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Jamaica Plain","t","House","Private room","Real Bed","1 week ago","t","strict","f","f",85,9,7,10,10,9,9,1.24,213,29,579,0.73,1,4,2,1,1,1,49,1,13,1,40,1,26,56,331,23,4,4,12,792,200,800,200,50
"386",13829133,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","f","House","Private room","Real Bed","a week ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,2,4,1,1,3,125,2,1,2,1125,0,0,7,282,0,2,4,12,363,NA,NA,250,75
"387",14161407,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Condominium","Entire home/apt","Real Bed","4 weeks ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,4,1,2,2,180,1,1,1,1125,0,0,0,0,0,1,5,9,1298,NA,NA,NA,NA
"388",11912139,"within a few hours","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","yesterday","f","strict","f","f",96,10,9,10,10,10,10,2.01,713,36,187,1,0.89,4,2,1,1,1,60,1,13,1,1125,2,2,15,290,11,4,4,16,900,NA,NA,200,10
"389",2933661,"within an hour","South Beach","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Futon","today","f","moderate","f","f",82,9,8,9,9,8,8,0.55,195,313,790,1,0.78,8,2,1,1,1,85,2,20,2,1125,30,60,90,365,14,4,4,14,985,NA,NA,100,60
"390",1803138,"within a day","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Private room","Real Bed","3 weeks ago","f","flexible","f","f",96,10,9,10,10,9,9,2.02,422,44,942,0.9,1,1,2,1.5,1,1,85,2,17,2,1125,4,24,54,329,62,1,5,13,1364,NA,NA,NA,15
"391",11397952,"within a few hours","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","House","Private room","Real Bed","today","f","strict","f","f",97,10,10,10,10,10,10,3.66,117,44,195,1,1,1,2,1,1,1,64,1,2,1,1125,0,0,0,26,21,1,4,15,312,NA,NA,NA,7
"392",50032,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","a week ago","f","strict","f","f",96,9,9,9,9,10,9,0.26,470,111,1745,1,0.56,5,12,2,4,5,725,1,1,3,365,17,31,54,329,15,2,3,9,2215,3400,6500,500,130
"393",6390634,"within an hour","Jamaica Plain","2130","t","['email', 'phone', 'reviews', 'sent_id']","t","t","Jamaica Plain","t","Condominium","Private room","Real Bed","today","f","moderate","f","f",100,10,10,10,10,10,10,2.57,1051,35,501,1,1,2,2,1.5,1,1,75,1,2,3,1125,0,7,8,8,41,2,4,13,1552,500,NA,NA,20
"394",6291807,"NA","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","2 months ago","f","strict","f","f",100,10,9,10,10,10,9,0.15,432,40,418,1,0.94,1,4,1,2,2,119,1,1,14,60,0,0,0,0,2,1,4,12,850,1099,3999,NA,NA
"395",1949996,"within an hour","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","f","moderate","f","f",97,10,10,10,10,10,9,0.7,111,40,1002,1,0.67,1,4,1,1,2,110,2,7,2,365,1,2,2,2,23,1,4,9,1113,NA,NA,NA,NA
"396",8634599,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews']","t","f","Jamaica Plain","t","House","Entire home/apt","Real Bed","5 weeks ago","f","flexible","f","f",83,8,9,9,9,10,8,1.33,6,47,362,1,0.77,4,2,1,1,1,179,2,30,2,1125,24,54,84,359,15,3,3,11,368,1160,3750,NA,NA
"397",11370704,"NA","Jamaica Plain","2130","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","3 months ago","f","flexible","t","t",90,10,7,10,10,9,9,0.35,1627,124,193,1,0.94,1,6,2,2,2,175,4,2,2,1125,0,0,0,0,2,1,5,16,1820,NA,NA,200,30
"398",1704090,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Jamaica Plain","t","Apartment","Entire home/apt","Real Bed","7 months ago","f","moderate","f","f",91,9,10,10,10,9,9,1.87,225,66,1097,1,0.78,1,2,1,0,1,125,2,13,6,1125,0,15,45,320,67,1,4,7,1322,NA,NA,400,50
"399",1187188,"within a few hours","Jamaica Plain","2130","f","['email', 'phone', 'reviews', 'kba']","t","t","Jamaica Plain","t","Loft","Entire home/apt","Real Bed","2 months ago","f","moderate","f","f",96,10,9,10,10,10,9,0.59,724,166,894,1,0.67,1,4,1,2,4,220,4,38,3,60,29,59,89,364,17,1,4,11,1618,1200,4200,600,60
"400",903598,"within a few hours","Back Bay","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","5 weeks ago","f","super_strict_30","f","t",94,10,10,10,10,10,9,1.17,377,49,359,0.89,0.45,558,4,1,2,2,299,1,1,30,1125,29,59,89,364,0,79,4,10,2640,NA,5200,NA,200
"401",9903,"within a few hours","Back Bay","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","5 weeks ago","f","super_strict_30","f","t",94,10,10,10,10,10,9,1.17,377,49,359,0.89,0.45,558,2,1,1,1,249,1,1,3,730,29,59,89,364,0,79,4,13,2640,NA,5450,NA,150
"402",14444280,"within an hour","Mission Hill","2120","f","['email', 'phone', 'reviews']","t","f","Mission Hill","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.67,1,2,1,0,1,115,1,1,10,100,27,57,87,362,0,1,3,13,203,NA,NA,NA,NA
"403",12379725,"within a few hours","Cambridge","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","2 months ago","f","moderate","f","f",90,10,10,10,9,9,10,0.83,641,145,167,0.97,0.81,21,2,1,1,1,239,1,32,2,1125,0,0,29,304,4,17,4,10,808,NA,NA,NA,50
"404",7225376,"NA","Mission Hill","2120","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","14 months ago","f","flexible","f","f",64,8,5,9,10,9,8,0.35,4,431,448,1,0.94,1,2,1.5,1,1,75,1,1,1,1125,0,0,0,0,5,1,5,0,452,NA,NA,NA,NA
"405",5660081,"within a day","Mission Hill","2120","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Mission Hill","t","Loft","Private room","Airbed","3 months ago","f","moderate","f","f",100,10,10,10,10,10,10,0.3,1651,207,226,1,0.75,3,2,1,1,1,30,1,1,1,2,0,0,0,0,2,3,5,15,1877,NA,NA,NA,25
"406",13968660,"within a few hours","NA","2120","f","['email', 'facebook', 'reviews']","t","f","Mission Hill","f","Apartment","Private room","Real Bed","5 weeks ago","f","strict","f","f",100,10,10,10,10,10,10,1,114,35,35,1,0.5,1,1,1,1,1,45,1,17,20,30,0,0,5,280,1,1,3,12,149,NA,NA,500,75
"407",1426711,"within a few hours","Mission Hill","2120","f","['email', 'phone', 'reviews', 'kba']","t","t","Mission Hill","t","Condominium","Private room","Real Bed","5 days ago","f","moderate","t","t",83,8,8,8,8,9,8,0.35,23,43,1143,1,1,3,5,1,1,5,160,4,13,3,30,2,10,25,289,13,3,4,13,1166,NA,3500,300,25
"408",5510597,"within a day","Mission Hill","2120","f","['email', 'phone', 'jumio']","t","f","Mission Hill","t","Apartment","Private room","Real Bed","4 months ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,2,2,1,1,62,1,1,1,1125,0,0,29,304,0,1,3,10,822,NA,NA,NA,35
"409",12849985,"within a day","Mission Hill","2115","f","['phone']","t","f","Mission Hill","t","Apartment","Private room","Real Bed","4 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.5,1,1,1,1,1,1,872,1,1,1,1125,0,0,0,0,0,1,1,10,151,NA,NA,NA,NA
"410",12320063,"within a day","Mission Hill","2120","f","['phone', 'facebook', 'reviews']","t","f","Mission Hill","t","Apartment","Private room","Real Bed","5 weeks ago","f","strict","f","f",93,9,9,10,10,10,9,0.88,50,48,125,1,1,1,1,2,1,1,55,2,7,1,1125,0,0,0,0,3,1,3,12,175,NA,NA,NA,15
"411",4823089,"within a few hours","Mission Hill","2130","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","f","Apartment","Private room","Real Bed","2 weeks ago","f","strict","f","f",90,10,8,10,10,9,9,1.53,215,179,573,0.9,0.94,3,4,2,1,2,79,1,36,3,60,0,0,0,0,28,3,4,8,788,900,2500,NA,30
"412",7871576,"NA","Mission Hill","2120","f","['email', 'phone']","t","f","Mission Hill","t","Apartment","Private room","Real Bed","12 months ago","f","flexible","f","f",94,10,10,10,10,10,9,0.16,4,409,410,1,0.94,1,1,1,1,1,60,1,13,1,1125,0,0,0,0,2,1,2,8,414,350,NA,NA,NA
"413",5904992,"NA","Mission Hill","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","8 months ago","f","strict","f","f",92,10,9,9,9,9,9,0.31,133,494,510,1,0.94,1,2,2,1,1,79,1,1,1,1125,0,0,0,0,5,1,4,0,643,500,NA,NA,NA
"414",5222368,"within a few hours","NA","2120","f","['email', 'phone', 'facebook', 'kba']","t","t","Mission Hill","f","House","Private room","Real Bed","2 months ago","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,1,1,1,1,75,1,2,1,1125,4,4,33,308,0,1,4,13,1743,560,2100,800,NA
"415",66288,"within an hour","Mission Hill","2120","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","today","t","moderate","f","f",78,8,7,9,9,9,8,5.87,25,42,2086,1,1,7,2,1,0,1,75,1,1,1,60,2,3,11,281,404,7,5,11,2111,490,1800,NA,NA
"416",11313921,"NA","Mission Hill","2120","f","['email', 'phone']","t","f","Mission Hill","t","House","Private room","Real Bed","7 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,1,1,1,1,30,1,1,1,1125,0,0,0,0,0,1,2,11,227,NA,NA,NA,NA
"417",6629929,"within a few hours","Mission Hill","2120","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","2 days ago","f","moderate","f","f",93,9,9,10,10,9,9,1.69,2050,31,431,0.9,0.92,1,2,1,1,1,105,1,23,2,1125,13,33,63,188,23,1,5,13,2481,650,NA,NA,NA
"418",12074204,"within a day","NA","2120","f","['email', 'phone']","t","f","Mission Hill","f","Apartment","Shared room","Real Bed","3 weeks ago","f","moderate","f","f",94,10,10,10,10,10,9,0.25,44,143,143,0.7,0.33,1,1,1,1,1,27,1,1,2,40,2,2,2,26,1,1,2,8,187,NA,500,NA,NA
"419",4160585,"within an hour","Mission Hill","2120","t","['email', 'phone', 'reviews']","t","f","Mission Hill","t","House","Private room","Real Bed","yesterday","f","moderate","f","f",99,10,10,10,10,9,10,1.44,1487,34,732,1,0.71,1,1,1,1,1,85,1,1,2,1125,15,35,65,338,34,1,3,9,2219,NA,NA,NA,20
"420",13391024,"within an hour","Mission Hill","2120","f","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']","t","t","Mission Hill","t","House","Private room","Real Bed","today","t","moderate","f","f",98,10,10,10,10,9,9,3.29,1896,41,96,1,1,3,2,1,1,1,110,1,2,2,28,6,13,37,113,8,3,6,13,1992,NA,NA,NA,NA
"421",195515,"within a few hours","Back Bay","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","f","super_strict_30","f","t",87,8,10,6,10,10,8,0.02,1050,1590,1590,0.89,0.45,558,2,1,1,1,199,1,1,30,730,29,59,89,89,1,79,4,12,2640,NA,5150,NA,150
"422",13565466,"within an hour","Mission Hill","2120","f","['email', 'phone', 'reviews']","t","f","Mission Hill","t","Apartment","Private room","Real Bed","7 weeks ago","f","flexible","f","f",80,10,10,10,10,10,8,1,64,43,43,1,1,1,2,1,1,2,45,1,1,7,17,0,0,0,0,1,1,3,10,107,NA,NA,NA,15
"423",130552,"within a few hours","Back Bay","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","6 weeks ago","f","super_strict_30","f","t",96,10,10,10,10,9,8,0.05,1410,1071,1230,0.89,0.45,558,4,1,2,2,269,1,1,30,730,29,59,89,364,2,79,4,9,2640,NA,7589,NA,150
"424",5832127,"NA","Mission Hill","2120","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","10 months ago","f","flexible","f","f",75,9,8,8,8,9,7,0.52,973,401,488,1,0.94,1,2,2,1,1,69,1,2,1,1125,0,0,0,0,8,1,5,8,1461,400,1350,NA,30
"425",9710999,"NA","Mission Hill","2120","f","['email', 'phone']","t","f","Mission Hill","t","Apartment","Private room","Real Bed","9 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,2,2,1,1,1,75,1,1,5,21,0,0,0,0,0,2,2,10,493,NA,NA,NA,NA
"426",12517081,"within a day","Mission Hill","2120","f","['email', 'phone', 'reviews', 'kba']","t","t","Mission Hill","t","House","Private room","Real Bed","2 months ago","f","moderate","f","f",85,9,8,10,10,9,9,1.03,515,66,139,1,1,1,2,1.5,1,1,45,1,2,3,1125,0,0,0,0,4,1,4,6,654,NA,NA,200,6
"427",13531200,"within an hour","Mission Hill","2120","f","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']","t","t","Mission Hill","t","House","Private room","Real Bed","2 weeks ago","t","moderate","f","f",100,10,10,10,10,10,10,3,1909,49,83,1,1,3,1,1,1,1,70,1,1,3,28,1,17,36,110,6,3,6,10,1992,NA,NA,NA,NA
"428",11861063,"within a few hours","Mission Hill","2120","f","['email', 'phone', 'reviews', 'kba']","t","t","Mission Hill","t","House","Private room","Real Bed","yesterday","f","flexible","f","f",86,10,8,9,9,9,9,2.1,76,31,123,1,0.91,1,3,1,1,2,70,2,2,1,1125,1,6,17,120,7,1,4,9,199,400,1250,NA,10
"429",12089399,"within a few hours","Fenway/Kenmore","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","5 days ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.98,0.55,749,3,1,1,1,169,1,1,3,1125,29,59,89,179,0,136,4,12,551,NA,NA,NA,100
"430",5453775,"within an hour","Mission Hill","2130","f","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","3 days ago","f","strict","f","f",83,9,7,10,10,9,8,0.79,800,99,558,1,0.6,1,5,2,1,3,99,1,26,4,60,0,0,11,101,14,1,4,9,1358,600,1800,NA,30
"431",12497846,"within an hour","Mission Hill","2120","f","['email', 'phone', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","2 weeks ago","f","moderate","f","f",84,9,7,8,8,10,9,1.9,17,33,149,1,1,1,1,1,1,1,90,1,7,2,1125,0,0,0,0,8,1,4,9,166,450,1450,NA,5
"432",14137262,"within an hour","Mission Hill","2120","f","['email', 'phone', 'reviews', 'kba']","t","t","Mission Hill","t","Condominium","Private room","Real Bed","2 days ago","t","strict","f","f",93,10,10,9,9,8,10,6.75,111,39,63,1,1,4,2,1,1,1,80,1,13,1,1125,8,8,30,30,9,4,4,12,174,NA,NA,100,10
"433",5526487,"within a few hours","Mission Hill","2119","f","['email', 'phone', 'reviews', 'kba']","t","t","Mission Hill","t","Apartment","Entire home/apt","Real Bed","today","f","strict","f","f",95,10,10,10,10,8,10,1.83,97,39,481,1,0.68,3,6,2,3,3,275,2,32,3,1125,10,25,51,323,28,3,4,12,578,NA,NA,NA,85
"434",14398508,"within an hour","Mission Hill","2120","f","['email', 'phone', 'google', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","3 weeks ago","f","flexible","f","f",80,8,6,6,8,6,6,1,23,40,40,1,1,2,2,1,1,1,71,1,1,1,1125,2,2,31,31,1,2,4,13,63,NA,NA,300,50
"435",1373520,"within a few hours","Mission Hill","2120","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Mission Hill","t","Apartment","Private room","Real Bed","a week ago","f","strict","f","f",92,10,9,10,10,9,9,1.93,720,42,1110,1,0.97,2,2,1,1,1,125,1,1,1,30,5,25,55,330,70,2,5,16,1830,NA,NA,NA,10
"436",6387077,"NA","Mission Hill","2115","f","['email', 'phone', 'kba']","t","f","Mission Hill","t","Apartment","Entire home/apt","Real Bed","2 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,2,2,1,0,1,140,1,1,5,10,0,0,0,0,0,2,3,10,540,699,NA,250,50
"437",13037372,"within a few hours","Mission Hill","2120","f","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","t","Mission Hill","t","Apartment","Shared room","Real Bed","today","f","moderate","f","f",95,10,9,10,10,10,9,3.62,964,43,139,0.88,0.76,2,2,1,1,2,52,1,17,7,1125,18,48,78,344,14,2,5,10,1103,NA,NA,NA,NA
